submission_id,AnswerCertainty,AnswerPolarity,ContextType,StimID,TaskType,TrialType,age,certainty_max,certainty_min,comments,education,experimentType,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,p_max,p_min,prolific_pid,prolific_session_id,prolific_study_id,responseTime,sliderResponse,trialNr
932,NA,NA,NA,3,relevance,practice,63,NA,NA,,Graduated High-school,relevance_only,819550,1741780294446,1741779474896,female,relevant,English,NA,NA,5e2ecf8ad5947f490c9d0f08,67d171e8a69b11269cf4427b,67d161cf3bffdf1fcef74f61,70357,30,2
932,NA,NA,NA,4,relevance,practice,63,NA,NA,,Graduated High-school,relevance_only,819550,1741780294446,1741779474896,female,relevant,English,NA,NA,5e2ecf8ad5947f490c9d0f08,67d171e8a69b11269cf4427b,67d161cf3bffdf1fcef74f61,24684,0,3
932,NA,NA,NA,5,relevance,practice,63,NA,NA,,Graduated High-school,relevance_only,819550,1741780294446,1741779474896,female,relevant,English,NA,NA,5e2ecf8ad5947f490c9d0f08,67d171e8a69b11269cf4427b,67d161cf3bffdf1fcef74f61,52239,90,4
932,exhaustive,negative,neutral,10,relevance,main,63,NA,NA,,Graduated High-school,relevance_only,819550,1741780294446,1741779474896,female,relevant,English,NA,NA,5e2ecf8ad5947f490c9d0f08,67d171e8a69b11269cf4427b,67d161cf3bffdf1fcef74f61,37168,80,1
932,NA,NA,NA,3,relevance,reasoning,63,10,0,,Graduated High-school,relevance_only,819550,1741780294446,1741779474896,female,relevant,English,1,0.9,5e2ecf8ad5947f490c9d0f08,67d171e8a69b11269cf4427b,67d161cf3bffdf1fcef74f61,27956,100,2
932,high_certainty,negative,neutral,8,relevance,main,63,NA,NA,,Graduated High-school,relevance_only,819550,1741780294446,1741779474896,female,relevant,English,NA,NA,5e2ecf8ad5947f490c9d0f08,67d171e8a69b11269cf4427b,67d161cf3bffdf1fcef74f61,38453,100,3
932,low_certainty,positive,negative,6,relevance,main,63,NA,NA,,Graduated High-school,relevance_only,819550,1741780294446,1741779474896,female,relevant,English,NA,NA,5e2ecf8ad5947f490c9d0f08,67d171e8a69b11269cf4427b,67d161cf3bffdf1fcef74f61,35170,65,4
932,low_certainty,negative,positive,4,relevance,main,63,NA,NA,,Graduated High-school,relevance_only,819550,1741780294446,1741779474896,female,relevant,English,NA,NA,5e2ecf8ad5947f490c9d0f08,67d171e8a69b11269cf4427b,67d161cf3bffdf1fcef74f61,27742,0,5
932,NA,NA,NA,3,relevance,attention,63,6,6,,Graduated High-school,relevance_only,819550,1741780294446,1741779474896,female,relevant,English,1,0.95,5e2ecf8ad5947f490c9d0f08,67d171e8a69b11269cf4427b,67d161cf3bffdf1fcef74f61,24251,100,6
932,exhaustive,positive,negative,3,relevance,main,63,NA,NA,,Graduated High-school,relevance_only,819550,1741780294446,1741779474896,female,relevant,English,NA,NA,5e2ecf8ad5947f490c9d0f08,67d171e8a69b11269cf4427b,67d161cf3bffdf1fcef74f61,38455,100,7
932,high_certainty,positive,positive,9,relevance,main,63,NA,NA,,Graduated High-school,relevance_only,819550,1741780294446,1741779474896,female,relevant,English,NA,NA,5e2ecf8ad5947f490c9d0f08,67d171e8a69b11269cf4427b,67d161cf3bffdf1fcef74f61,28066,100,8
932,NA,NA,NA,4,relevance,reasoning,63,10,0,,Graduated High-school,relevance_only,819550,1741780294446,1741779474896,female,relevant,English,0.1,0,5e2ecf8ad5947f490c9d0f08,67d171e8a69b11269cf4427b,67d161cf3bffdf1fcef74f61,44625,60,9
932,non_answer,N/A,negative,11,relevance,main,63,NA,NA,,Graduated High-school,relevance_only,819550,1741780294446,1741779474896,female,relevant,English,NA,NA,5e2ecf8ad5947f490c9d0f08,67d171e8a69b11269cf4427b,67d161cf3bffdf1fcef74f61,36834,55,10
932,exhaustive,negative,neutral,2,relevance,main,63,NA,NA,,Graduated High-school,relevance_only,819550,1741780294446,1741779474896,female,relevant,English,NA,NA,5e2ecf8ad5947f490c9d0f08,67d171e8a69b11269cf4427b,67d161cf3bffdf1fcef74f61,31519,85,11
932,exhaustive,positive,positive,5,relevance,main,63,NA,NA,,Graduated High-school,relevance_only,819550,1741780294446,1741779474896,female,relevant,English,NA,NA,5e2ecf8ad5947f490c9d0f08,67d171e8a69b11269cf4427b,67d161cf3bffdf1fcef74f61,43665,40,12
932,NA,NA,NA,4,relevance,attention,63,2,2,,Graduated High-school,relevance_only,819550,1741780294446,1741779474896,female,relevant,English,0.05,0,5e2ecf8ad5947f490c9d0f08,67d171e8a69b11269cf4427b,67d161cf3bffdf1fcef74f61,17012,0,13
932,high_certainty,positive,positive,7,relevance,main,63,NA,NA,,Graduated High-school,relevance_only,819550,1741780294446,1741779474896,female,relevant,English,NA,NA,5e2ecf8ad5947f490c9d0f08,67d171e8a69b11269cf4427b,67d161cf3bffdf1fcef74f61,121023,85,14
933,NA,NA,NA,2,relevance,practice,34,NA,NA,,Did not graduate High-school,relevance_only,425920,1741780336183,1741779910263,female,relevant,English,NA,NA,6659f601d56e7e7f20ceb67d,67d173c0cc2a4bd5832ce9d0,67d161cf3bffdf1fcef74f61,26444,65,1
933,NA,NA,NA,3,relevance,practice,34,NA,NA,,Did not graduate High-school,relevance_only,425920,1741780336183,1741779910263,female,relevant,English,NA,NA,6659f601d56e7e7f20ceb67d,67d173c0cc2a4bd5832ce9d0,67d161cf3bffdf1fcef74f61,34845,30,2
933,NA,NA,NA,4,relevance,practice,34,NA,NA,,Did not graduate High-school,relevance_only,425920,1741780336183,1741779910263,female,relevant,English,NA,NA,6659f601d56e7e7f20ceb67d,67d173c0cc2a4bd5832ce9d0,67d161cf3bffdf1fcef74f61,17006,1,3
933,NA,NA,NA,5,relevance,practice,34,NA,NA,,Did not graduate High-school,relevance_only,425920,1741780336183,1741779910263,female,relevant,English,NA,NA,6659f601d56e7e7f20ceb67d,67d173c0cc2a4bd5832ce9d0,67d161cf3bffdf1fcef74f61,16484,100,4
933,high_certainty,positive,neutral,2,relevance,main,34,NA,NA,,Did not graduate High-school,relevance_only,425920,1741780336183,1741779910263,female,relevant,English,NA,NA,6659f601d56e7e7f20ceb67d,67d173c0cc2a4bd5832ce9d0,67d161cf3bffdf1fcef74f61,37720,25,1
933,NA,NA,NA,3,relevance,reasoning,34,10,0,,Did not graduate High-school,relevance_only,425920,1741780336183,1741779910263,female,relevant,English,1,0.9,6659f601d56e7e7f20ceb67d,67d173c0cc2a4bd5832ce9d0,67d161cf3bffdf1fcef74f61,17850,100,2
933,exhaustive,positive,neutral,12,relevance,main,34,NA,NA,,Did not graduate High-school,relevance_only,425920,1741780336183,1741779910263,female,relevant,English,NA,NA,6659f601d56e7e7f20ceb67d,67d173c0cc2a4bd5832ce9d0,67d161cf3bffdf1fcef74f61,21548,99,3
933,high_certainty,positive,positive,1,relevance,main,34,NA,NA,,Did not graduate High-school,relevance_only,425920,1741780336183,1741779910263,female,relevant,English,NA,NA,6659f601d56e7e7f20ceb67d,67d173c0cc2a4bd5832ce9d0,67d161cf3bffdf1fcef74f61,21489,95,4
933,low_certainty,negative,neutral,7,relevance,main,34,NA,NA,,Did not graduate High-school,relevance_only,425920,1741780336183,1741779910263,female,relevant,English,NA,NA,6659f601d56e7e7f20ceb67d,67d173c0cc2a4bd5832ce9d0,67d161cf3bffdf1fcef74f61,35697,70,5
933,NA,NA,NA,3,relevance,attention,34,6,6,,Did not graduate High-school,relevance_only,425920,1741780336183,1741779910263,female,relevant,English,1,0.95,6659f601d56e7e7f20ceb67d,67d173c0cc2a4bd5832ce9d0,67d161cf3bffdf1fcef74f61,16566,100,6
933,exhaustive,positive,negative,5,relevance,main,34,NA,NA,,Did not graduate High-school,relevance_only,425920,1741780336183,1741779910263,female,relevant,English,NA,NA,6659f601d56e7e7f20ceb67d,67d173c0cc2a4bd5832ce9d0,67d161cf3bffdf1fcef74f61,20643,100,7
933,low_certainty,negative,positive,11,relevance,main,34,NA,NA,,Did not graduate High-school,relevance_only,425920,1741780336183,1741779910263,female,relevant,English,NA,NA,6659f601d56e7e7f20ceb67d,67d173c0cc2a4bd5832ce9d0,67d161cf3bffdf1fcef74f61,14801,95,8
933,NA,NA,NA,4,relevance,reasoning,34,10,0,,Did not graduate High-school,relevance_only,425920,1741780336183,1741779910263,female,relevant,English,0.1,0,6659f601d56e7e7f20ceb67d,67d173c0cc2a4bd5832ce9d0,67d161cf3bffdf1fcef74f61,28203,1,9
933,non_answer,N/A,negative,4,relevance,main,34,NA,NA,,Did not graduate High-school,relevance_only,425920,1741780336183,1741779910263,female,relevant,English,NA,NA,6659f601d56e7e7f20ceb67d,67d173c0cc2a4bd5832ce9d0,67d161cf3bffdf1fcef74f61,14226,0,10
933,high_certainty,negative,positive,8,relevance,main,34,NA,NA,,Did not graduate High-school,relevance_only,425920,1741780336183,1741779910263,female,relevant,English,NA,NA,6659f601d56e7e7f20ceb67d,67d173c0cc2a4bd5832ce9d0,67d161cf3bffdf1fcef74f61,20982,85,11
933,low_certainty,positive,negative,9,relevance,main,34,NA,NA,,Did not graduate High-school,relevance_only,425920,1741780336183,1741779910263,female,relevant,English,NA,NA,6659f601d56e7e7f20ceb67d,67d173c0cc2a4bd5832ce9d0,67d161cf3bffdf1fcef74f61,19289,50,12
933,NA,NA,NA,4,relevance,attention,34,2,2,,Did not graduate High-school,relevance_only,425920,1741780336183,1741779910263,female,relevant,English,0.05,0,6659f601d56e7e7f20ceb67d,67d173c0cc2a4bd5832ce9d0,67d161cf3bffdf1fcef74f61,12550,0,13
933,exhaustive,negative,neutral,6,relevance,main,34,NA,NA,,Did not graduate High-school,relevance_only,425920,1741780336183,1741779910263,female,relevant,English,NA,NA,6659f601d56e7e7f20ceb67d,67d173c0cc2a4bd5832ce9d0,67d161cf3bffdf1fcef74f61,9231,100,14
934,NA,NA,NA,2,relevance,practice,39,NA,NA,,Higher degree,relevance_only,508225,1741780368370,1741779860145,female,relevant,english,NA,NA,65e4d77aff8f62cfcb72fe4c,67d17385ad1118295d4eb811,67d161cf3bffdf1fcef74f61,45471,72,1
934,NA,NA,NA,3,relevance,practice,39,NA,NA,,Higher degree,relevance_only,508225,1741780368370,1741779860145,female,relevant,english,NA,NA,65e4d77aff8f62cfcb72fe4c,67d17385ad1118295d4eb811,67d161cf3bffdf1fcef74f61,47337,26,2
934,NA,NA,NA,4,relevance,practice,39,NA,NA,,Higher degree,relevance_only,508225,1741780368370,1741779860145,female,relevant,english,NA,NA,65e4d77aff8f62cfcb72fe4c,67d17385ad1118295d4eb811,67d161cf3bffdf1fcef74f61,13897,1,3
934,NA,NA,NA,5,relevance,practice,39,NA,NA,,Higher degree,relevance_only,508225,1741780368370,1741779860145,female,relevant,english,NA,NA,65e4d77aff8f62cfcb72fe4c,67d17385ad1118295d4eb811,67d161cf3bffdf1fcef74f61,18387,100,4
934,high_certainty,positive,positive,4,relevance,main,39,NA,NA,,Higher degree,relevance_only,508225,1741780368370,1741779860145,female,relevant,english,NA,NA,65e4d77aff8f62cfcb72fe4c,67d17385ad1118295d4eb811,67d161cf3bffdf1fcef74f61,28868,47,1
934,NA,NA,NA,3,relevance,reasoning,39,10,0,,Higher degree,relevance_only,508225,1741780368370,1741779860145,female,relevant,english,1,0.9,65e4d77aff8f62cfcb72fe4c,67d17385ad1118295d4eb811,67d161cf3bffdf1fcef74f61,17717,100,2
934,exhaustive,negative,neutral,1,relevance,main,39,NA,NA,,Higher degree,relevance_only,508225,1741780368370,1741779860145,female,relevant,english,NA,NA,65e4d77aff8f62cfcb72fe4c,67d17385ad1118295d4eb811,67d161cf3bffdf1fcef74f61,26820,99,3
934,exhaustive,positive,positive,5,relevance,main,39,NA,NA,,Higher degree,relevance_only,508225,1741780368370,1741779860145,female,relevant,english,NA,NA,65e4d77aff8f62cfcb72fe4c,67d17385ad1118295d4eb811,67d161cf3bffdf1fcef74f61,15803,99,4
934,low_certainty,positive,negative,2,relevance,main,39,NA,NA,,Higher degree,relevance_only,508225,1741780368370,1741779860145,female,relevant,english,NA,NA,65e4d77aff8f62cfcb72fe4c,67d17385ad1118295d4eb811,67d161cf3bffdf1fcef74f61,24436,42,5
934,NA,NA,NA,3,relevance,attention,39,6,6,,Higher degree,relevance_only,508225,1741780368370,1741779860145,female,relevant,english,1,0.95,65e4d77aff8f62cfcb72fe4c,67d17385ad1118295d4eb811,67d161cf3bffdf1fcef74f61,29187,99,6
934,low_certainty,positive,neutral,12,relevance,main,39,NA,NA,,Higher degree,relevance_only,508225,1741780368370,1741779860145,female,relevant,english,NA,NA,65e4d77aff8f62cfcb72fe4c,67d17385ad1118295d4eb811,67d161cf3bffdf1fcef74f61,23085,29,7
934,high_certainty,positive,negative,10,relevance,main,39,NA,NA,,Higher degree,relevance_only,508225,1741780368370,1741779860145,female,relevant,english,NA,NA,65e4d77aff8f62cfcb72fe4c,67d17385ad1118295d4eb811,67d161cf3bffdf1fcef74f61,33038,6,8
934,NA,NA,NA,4,relevance,reasoning,39,10,0,,Higher degree,relevance_only,508225,1741780368370,1741779860145,female,relevant,english,0.1,0,65e4d77aff8f62cfcb72fe4c,67d17385ad1118295d4eb811,67d161cf3bffdf1fcef74f61,18781,1,9
934,exhaustive,positive,negative,3,relevance,main,39,NA,NA,,Higher degree,relevance_only,508225,1741780368370,1741779860145,female,relevant,english,NA,NA,65e4d77aff8f62cfcb72fe4c,67d17385ad1118295d4eb811,67d161cf3bffdf1fcef74f61,15667,100,10
934,high_certainty,negative,positive,7,relevance,main,39,NA,NA,,Higher degree,relevance_only,508225,1741780368370,1741779860145,female,relevant,english,NA,NA,65e4d77aff8f62cfcb72fe4c,67d17385ad1118295d4eb811,67d161cf3bffdf1fcef74f61,50054,61,11
934,non_answer,N/A,neutral,6,relevance,main,39,NA,NA,,Higher degree,relevance_only,508225,1741780368370,1741779860145,female,relevant,english,NA,NA,65e4d77aff8f62cfcb72fe4c,67d17385ad1118295d4eb811,67d161cf3bffdf1fcef74f61,11804,1,12
934,NA,NA,NA,4,relevance,attention,39,2,2,,Higher degree,relevance_only,508225,1741780368370,1741779860145,female,relevant,english,0.05,0,65e4d77aff8f62cfcb72fe4c,67d17385ad1118295d4eb811,67d161cf3bffdf1fcef74f61,15333,0,13
934,low_certainty,negative,negative,9,relevance,main,39,NA,NA,,Higher degree,relevance_only,508225,1741780368370,1741779860145,female,relevant,english,NA,NA,65e4d77aff8f62cfcb72fe4c,67d17385ad1118295d4eb811,67d161cf3bffdf1fcef74f61,18804,99,14
935,NA,NA,NA,2,relevance,practice,43,NA,NA,,Graduated College,relevance_only,1143162,1741780371116,1741779227954,female,relevant,English,NA,NA,58e1916827e7d900011035e0,67d1702435248cd6c3b6dd54,67d161cf3bffdf1fcef74f61,47152,65,1
935,NA,NA,NA,3,relevance,practice,43,NA,NA,,Graduated College,relevance_only,1143162,1741780371116,1741779227954,female,relevant,English,NA,NA,58e1916827e7d900011035e0,67d1702435248cd6c3b6dd54,67d161cf3bffdf1fcef74f61,194078,25,2
935,NA,NA,NA,4,relevance,practice,43,NA,NA,,Graduated College,relevance_only,1143162,1741780371116,1741779227954,female,relevant,English,NA,NA,58e1916827e7d900011035e0,67d1702435248cd6c3b6dd54,67d161cf3bffdf1fcef74f61,21705,0,3
935,NA,NA,NA,5,relevance,practice,43,NA,NA,,Graduated College,relevance_only,1143162,1741780371116,1741779227954,female,relevant,English,NA,NA,58e1916827e7d900011035e0,67d1702435248cd6c3b6dd54,67d161cf3bffdf1fcef74f61,15328,100,4
935,low_certainty,negative,negative,7,relevance,main,43,NA,NA,,Graduated College,relevance_only,1143162,1741780371116,1741779227954,female,relevant,English,NA,NA,58e1916827e7d900011035e0,67d1702435248cd6c3b6dd54,67d161cf3bffdf1fcef74f61,50391,30,1
935,NA,NA,NA,3,relevance,reasoning,43,10,0,,Graduated College,relevance_only,1143162,1741780371116,1741779227954,female,relevant,English,1,0.9,58e1916827e7d900011035e0,67d1702435248cd6c3b6dd54,67d161cf3bffdf1fcef74f61,19494,65,2
935,low_certainty,negative,neutral,3,relevance,main,43,NA,NA,,Graduated College,relevance_only,1143162,1741780371116,1741779227954,female,relevant,English,NA,NA,58e1916827e7d900011035e0,67d1702435248cd6c3b6dd54,67d161cf3bffdf1fcef74f61,26112,51,3
935,high_certainty,negative,positive,8,relevance,main,43,NA,NA,,Graduated College,relevance_only,1143162,1741780371116,1741779227954,female,relevant,English,NA,NA,58e1916827e7d900011035e0,67d1702435248cd6c3b6dd54,67d161cf3bffdf1fcef74f61,29615,53,4
935,high_certainty,positive,positive,1,relevance,main,43,NA,NA,,Graduated College,relevance_only,1143162,1741780371116,1741779227954,female,relevant,English,NA,NA,58e1916827e7d900011035e0,67d1702435248cd6c3b6dd54,67d161cf3bffdf1fcef74f61,248744,63,5
935,NA,NA,NA,3,relevance,attention,43,6,6,,Graduated College,relevance_only,1143162,1741780371116,1741779227954,female,relevant,English,1,0.95,58e1916827e7d900011035e0,67d1702435248cd6c3b6dd54,67d161cf3bffdf1fcef74f61,135435,100,6
935,non_answer,N/A,negative,12,relevance,main,43,NA,NA,,Graduated College,relevance_only,1143162,1741780371116,1741779227954,female,relevant,English,NA,NA,58e1916827e7d900011035e0,67d1702435248cd6c3b6dd54,67d161cf3bffdf1fcef74f61,22195,23,7
935,exhaustive,negative,neutral,5,relevance,main,43,NA,NA,,Graduated College,relevance_only,1143162,1741780371116,1741779227954,female,relevant,English,NA,NA,58e1916827e7d900011035e0,67d1702435248cd6c3b6dd54,67d161cf3bffdf1fcef74f61,23007,100,8
935,NA,NA,NA,4,relevance,reasoning,43,10,0,,Graduated College,relevance_only,1143162,1741780371116,1741779227954,female,relevant,English,0.1,0,58e1916827e7d900011035e0,67d1702435248cd6c3b6dd54,67d161cf3bffdf1fcef74f61,31601,23,9
935,exhaustive,positive,neutral,11,relevance,main,43,NA,NA,,Graduated College,relevance_only,1143162,1741780371116,1741779227954,female,relevant,English,NA,NA,58e1916827e7d900011035e0,67d1702435248cd6c3b6dd54,67d161cf3bffdf1fcef74f61,17928,100,10
935,low_certainty,positive,negative,4,relevance,main,43,NA,NA,,Graduated College,relevance_only,1143162,1741780371116,1741779227954,female,relevant,English,NA,NA,58e1916827e7d900011035e0,67d1702435248cd6c3b6dd54,67d161cf3bffdf1fcef74f61,15336,53,11
935,high_certainty,negative,positive,10,relevance,main,43,NA,NA,,Graduated College,relevance_only,1143162,1741780371116,1741779227954,female,relevant,English,NA,NA,58e1916827e7d900011035e0,67d1702435248cd6c3b6dd54,67d161cf3bffdf1fcef74f61,36386,45,12
935,NA,NA,NA,4,relevance,attention,43,2,2,,Graduated College,relevance_only,1143162,1741780371116,1741779227954,female,relevant,English,0.05,0,58e1916827e7d900011035e0,67d1702435248cd6c3b6dd54,67d161cf3bffdf1fcef74f61,138188,0,13
935,non_answer,N/A,positive,2,relevance,main,43,NA,NA,,Graduated College,relevance_only,1143162,1741780371116,1741779227954,female,relevant,English,NA,NA,58e1916827e7d900011035e0,67d1702435248cd6c3b6dd54,67d161cf3bffdf1fcef74f61,26416,24,14
936,NA,NA,NA,2,relevance,practice,33,NA,NA,,Higher degree,relevance_only,1144465,1741780560228,1741779415763,male,relevant,English,NA,NA,6762837b75c6231aceb48c44,67d16fe4ef4a2c90387c4cfc,67d161cf3bffdf1fcef74f61,85344,70,1
936,NA,NA,NA,3,relevance,practice,33,NA,NA,,Higher degree,relevance_only,1144465,1741780560228,1741779415763,male,relevant,English,NA,NA,6762837b75c6231aceb48c44,67d16fe4ef4a2c90387c4cfc,67d161cf3bffdf1fcef74f61,86985,40,2
936,NA,NA,NA,4,relevance,practice,33,NA,NA,,Higher degree,relevance_only,1144465,1741780560228,1741779415763,male,relevant,English,NA,NA,6762837b75c6231aceb48c44,67d16fe4ef4a2c90387c4cfc,67d161cf3bffdf1fcef74f61,53341,0,3
936,NA,NA,NA,5,relevance,practice,33,NA,NA,,Higher degree,relevance_only,1144465,1741780560228,1741779415763,male,relevant,English,NA,NA,6762837b75c6231aceb48c44,67d16fe4ef4a2c90387c4cfc,67d161cf3bffdf1fcef74f61,101667,100,4
936,high_certainty,negative,negative,12,relevance,main,33,NA,NA,,Higher degree,relevance_only,1144465,1741780560228,1741779415763,male,relevant,English,NA,NA,6762837b75c6231aceb48c44,67d16fe4ef4a2c90387c4cfc,67d161cf3bffdf1fcef74f61,72445,55,1
936,NA,NA,NA,3,relevance,reasoning,33,10,0,,Higher degree,relevance_only,1144465,1741780560228,1741779415763,male,relevant,English,1,0.9,6762837b75c6231aceb48c44,67d16fe4ef4a2c90387c4cfc,67d161cf3bffdf1fcef74f61,83259,100,2
936,high_certainty,negative,neutral,9,relevance,main,33,NA,NA,,Higher degree,relevance_only,1144465,1741780560228,1741779415763,male,relevant,English,NA,NA,6762837b75c6231aceb48c44,67d16fe4ef4a2c90387c4cfc,67d161cf3bffdf1fcef74f61,20673,60,3
936,high_certainty,positive,negative,4,relevance,main,33,NA,NA,,Higher degree,relevance_only,1144465,1741780560228,1741779415763,male,relevant,English,NA,NA,6762837b75c6231aceb48c44,67d16fe4ef4a2c90387c4cfc,67d161cf3bffdf1fcef74f61,17897,45,4
936,low_certainty,negative,neutral,7,relevance,main,33,NA,NA,,Higher degree,relevance_only,1144465,1741780560228,1741779415763,male,relevant,English,NA,NA,6762837b75c6231aceb48c44,67d16fe4ef4a2c90387c4cfc,67d161cf3bffdf1fcef74f61,112380,45,5
936,NA,NA,NA,3,relevance,attention,33,6,6,,Higher degree,relevance_only,1144465,1741780560228,1741779415763,male,relevant,English,1,0.95,6762837b75c6231aceb48c44,67d16fe4ef4a2c90387c4cfc,67d161cf3bffdf1fcef74f61,18994,0,6
